Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time
9261,11.89,Clear,High,Afternoon,Scooter,30,1.4,94.0
9262,13.17,Stormy,Low,Morning,Bike,22,4.8,95.2
9263,17.5,Clear,Low,Evening,Car,11,6.1,64.5
9264,16.2,Clear,Low,Night,Bike,29,0.9,73.1
9265,20.46,Foggy,Low,Night,Bike,8,2.0,93.2
9266,2.07,Foggy,Low,Night,Scooter,23,7.2,25.2
9267,8.11,Clear,High,Evening,Scooter,26,6.9,69.1
9268,7.72,Rainy,Low,Night,Bike,28,1.4,59.1
9269,4.5,Rainy,Medium,Afternoon,Bike,28,9.4,48.0
9270,7.94,Rainy,High,Afternoon,Bike,28,2.9,93.7
9271,8.43,Clear,Medium,Evening,Bike,25,8.9,57.0
9272,13.53,Stormy,Medium,Evening,Car,33,9.3,129.6
9273,16.93,Clear,Low,Evening,Scooter,15,5.2,67.5
9274,10.15,Clear,Medium,Afternoon,Scooter,17,4.4,58.8
9275,18.27,Clear,Low,Evening,Bike,32,3.1,86.8
9276,9.07,Clear,High,Evening,Bike,10,8.2,55.0
9277,7.97,Foggy,Low,Night,Bike,32,2.4,63.7
9278,13.99,Rainy,Medium,Evening,Bike,17,6.4,84.4
9279,1.57,Clear,Medium,Morning,Bike,6,5.9,15.0
9280,2.91,Clear,Medium,Night,Bike,26,2.9,40.3
9281,11.03,Clear,Low,Afternoon,Bike,18,9.8,47.8
9282,23.63,Stormy,Low,Afternoon,Bike,17,8.5,132.1
9283,18.32,Rainy,High,Afternoon,Bike,9,0.7,134.4
9284,3.12,Rainy,Low,Night,Bike,7,4.5,17.4
9285,21.31,Rainy,Low,Afternoon,Scooter,28,3.9,106.5
9286,18.58,Rainy,Medium,Night,Bike,8,8.9,97.3
9287,15.66,Rainy,High,Night,Scooter,18,3.0,117.7
9288,20.69,Clear,Medium,Morning,Scooter,22,10.0,105.8
9289,10.7,Foggy,Medium,Morning,Car,15,2.4,87.8
9290,6.32,Rainy,Medium,Morning,Bike,23,2.8,58.5
9291,13.29,Rainy,Low,Morning,Bike,6,6.8,57.3
9292,14.17,Stormy,Medium,Morning,Bike,6,2.0,109.8
9293,13.92,Foggy,High,Afternoon,Car,7,8.9,94.1
9294,14.56,Foggy,High,Afternoon,Scooter,33,1.5,160.1
9295,23.77,Stormy,Low,Afternoon,Bike,27,9.8,149.6
9296,22.65,Clear,Medium,Morning,Bike,30,8.8,103.0
9297,22.02,Clear,Medium,Evening,Bike,20,8.5,94.3
9298,20.23,Rainy,Low,Afternoon,Bike,34,4.4,113.6
9299,23.64,Clear,Medium,Afternoon,Scooter,5,5.4,98.3
9300,3.36,Foggy,Low,Evening,Bike,14,4.8,25.8
9301,7.36,Rainy,Medium,Morning,Bike,10,9.9,41.5
9302,12.88,Rainy,Low,Night,Bike,31,0.8,77.2
9303,21.32,Stormy,Medium,Evening,Bike,21,4.1,169.5
9304,13.12,Clear,Medium,Evening,Bike,23,9.7,62.1
9305,18.95,Rainy,Medium,Afternoon,Bike,16,4.0,118.1
9306,4.34,Rainy,Medium,Afternoon,Bike,24,4.3,48.9
9307,7.06,Clear,Low,Morning,Scooter,33,6.5,46.7
9308,18.56,Clear,Medium,Night,Bike,20,9.1,90.7
9309,4.95,Foggy,High,Night,Bike,28,3.3,92.5
9310,9.43,Rainy,Low,Evening,Car,6,9.5,33.6
9311,7.36,Foggy,Medium,Morning,Bike,19,3.2,54.2
9312,9.4,Clear,Medium,Night,Bike,27,8.2,59.6
9313,18.0,Clear,Medium,Evening,Bike,23,3.1,87.9
9314,9.83,Clear,Medium,Afternoon,Bike,5,1.2,45.4
9315,14.33,Clear,Medium,Night,Bike,10,8.2,68.1
9316,3.4,Stormy,Low,Evening,Bike,22,4.8,51.4
9317,20.32,Clear,Medium,Night,Bike,33,4.2,106.4
9318,9.88,Stormy,Medium,Morning,Scooter,23,4.6,93.9
9319,16.56,Stormy,Low,Evening,Bike,34,6.3,125.2
9320,18.41,Stormy,Medium,Morning,Car,26,3.0,166.6
9321,6.03,Clear,Medium,Evening,Scooter,7,2.8,36.0
9322,22.23,Stormy,High,Afternoon,Scooter,32,5.1,251.8
9323,15.79,Clear,Low,Night,Scooter,9,0.8,65.4
9324,11.29,Clear,High,Afternoon,Bike,34,6.6,95.6
9325,5.38,Clear,Medium,Morning,Bike,7,8.3,32.0
9326,23.62,Foggy,Medium,Night,Car,32,7.4,156.8
9327,19.12,Clear,Low,Afternoon,Bike,11,5.0,71.4
9328,5.99,Clear,Medium,Evening,Bike,11,5.9,31.4
9329,9.11,Clear,High,Evening,Bike,32,0.7,91.8
9330,20.43,Clear,Medium,Afternoon,Bike,5,9.2,73.2
9331,17.7,Clear,Medium,Night,Bike,26,5.8,99.6
9332,19.38,Foggy,Medium,Morning,Bike,17,3.5,120.3
9333,11.59,Rainy,Medium,Evening,Scooter,17,3.3,72.8
9334,18.2,Foggy,Low,Morning,Bike,19,6.8,80.5
9335,10.28,Rainy,Medium,Night,Scooter,23,6.1,70.0
9336,6.07,Stormy,Medium,Night,Bike,11,2.3,53.2
9337,16.18,Clear,Low,Evening,Bike,21,4.4,69.7
9338,24.42,Rainy,Medium,Morning,Bike,14,6.9,123.5
9339,8.45,Rainy,High,Night,Scooter,23,3.3,85.3
9340,12.06,Clear,Medium,Morning,Car,32,5.3,74.6
9341,17.18,Foggy,Medium,Evening,Bike,30,2.9,122.0
9342,14.0,Rainy,High,Evening,Bike,22,1.2,126.8
9343,21.24,Foggy,Low,Night,Scooter,34,4.2,122.6
9344,19.28,Rainy,Low,Night,Scooter,12,7.5,82.3
9345,2.4,Clear,Low,Morning,Bike,12,2.5,21.5
9346,24.96,Rainy,Low,Night,Bike,31,7.7,119.1
9347,19.06,Clear,Low,Evening,Car,34,6.9,82.5
9348,21.73,Rainy,Medium,Night,Bike,13,5.3,124.0
9349,16.63,Rainy,Medium,Afternoon,Bike,17,9.7,90.4
9350,21.55,Stormy,Medium,Evening,Bike,29,8.9,168.4
9351,3.7,Clear,Medium,Morning,Scooter,31,5.9,46.4
9352,9.35,Clear,High,Night,Bike,17,5.8,63.8
9353,22.03,Clear,Low,Night,Scooter,6,3.1,83.9
9354,5.84,Clear,Medium,Evening,Scooter,11,9.2,32.3
9355,2.88,Foggy,Medium,Evening,Bike,11,9.0,34.4
9356,19.91,Foggy,High,Morning,Bike,24,7.5,163.8
9357,21.05,Rainy,Low,Evening,Car,26,1.7,115.2
9358,4.9,Foggy,Low,Morning,Bike,5,7.2,16.3
9359,21.5,Clear,Medium,Night,Bike,18,2.9,113.6
9360,17.48,Clear,Medium,Morning,Car,10,2.3,86.9
9361,13.48,Clear,Low,Morning,Car,17,7.7,50.5
9362,20.93,Foggy,Medium,Morning,Bike,5,9.6,111.8
9363,11.06,Rainy,Low,Night,Bike,25,1.5,62.5
9364,5.66,Rainy,High,Afternoon,Bike,24,2.1,70.1
9365,7.84,Clear,Low,Afternoon,Car,26,2.6,42.1
9366,13.12,Clear,Low,Morning,Scooter,31,9.6,65.1
9367,13.75,Stormy,Low,Evening,Bike,31,7.1,110.5
9368,20.33,Clear,Medium,Afternoon,Scooter,25,6.9,99.9
9369,19.99,Rainy,Low,Night,Scooter,25,5.3,93.0
9370,14.95,Clear,Medium,Morning,Bike,7,5.6,61.4
9371,19.74,Clear,High,Afternoon,Scooter,30,3.3,142.0
9372,5.6,Rainy,Low,Night,Bike,19,2.0,40.7
9373,2.2,Clear,Medium,Morning,Scooter,22,7.9,26.2
9374,21.97,Rainy,Low,Afternoon,Bike,27,5.0,105.2
9375,2.81,Rainy,Medium,Morning,Scooter,14,2.9,38.3
9376,6.92,Clear,Low,Afternoon,Bike,19,6.5,32.5
9377,17.69,Rainy,Low,Afternoon,Bike,32,2.5,96.9
9378,10.83,Rainy,Medium,Evening,Bike,12,5.1,71.5
9379,22.03,Clear,Low,Afternoon,Scooter,9,2.3,80.0
9380,8.15,Rainy,High,Evening,Bike,13,7.7,68.7
9381,1.28,Rainy,Medium,Night,Scooter,5,3.5,10.0
9382,8.22,Clear,Medium,Afternoon,Bike,33,4.7,66.6
9383,14.87,Foggy,High,Morning,Scooter,23,7.7,133.3
9384,10.02,Clear,High,Evening,Bike,12,6.8,58.6
9385,13.84,Foggy,Medium,Afternoon,Bike,9,4.3,81.9
9386,22.04,Foggy,Medium,Evening,Bike,22,1.2,146.7
9387,22.9,Clear,Medium,Morning,Bike,30,9.3,109.4
9388,7.38,Clear,Medium,Morning,Scooter,13,0.6,52.9
9389,12.09,Clear,Medium,Morning,Scooter,33,7.5,77.5
9390,14.18,Clear,High,Night,Bike,5,9.5,83.3
9391,23.78,Foggy,Low,Night,Scooter,23,3.4,132.8
9392,24.97,Rainy,Medium,Morning,Bike,34,1.2,174.5
9393,6.65,Clear,Medium,Night,Bike,18,2.9,52.3
9394,18.45,Rainy,High,Night,Bike,18,3.5,149.5
9395,10.07,Stormy,Low,Night,Bike,8,4.8,70.4
9396,1.19,Rainy,Medium,Night,Scooter,11,5.5,20.6
9397,1.22,Rainy,Medium,Night,Car,24,7.4,34.7
9398,12.05,Rainy,Low,Night,Bike,15,9.1,59.4
9399,12.72,Clear,Medium,Morning,Bike,6,4.9,54.9
9400,1.54,Clear,Medium,Night,Car,22,7.6,29.7
9401,17.49,Rainy,Low,Night,Bike,14,1.7,91.0
9402,8.06,Clear,Medium,Evening,Bike,5,3.6,35.1
9403,14.44,Rainy,High,Evening,Bike,27,1.6,130.9
9404,8.22,Rainy,High,Night,Scooter,18,7.1,71.3
9405,5.01,Rainy,Medium,Afternoon,Scooter,29,9.1,59.5
9406,10.77,Clear,Medium,Afternoon,Scooter,32,8.9,67.4
9407,6.57,Clear,Low,Night,Bike,14,3.6,26.8
9408,13.84,Clear,High,Morning,Scooter,22,2.7,96.2
9409,5.77,Clear,Low,Morning,Bike,11,3.1,23.1
9410,13.2,Clear,Medium,Evening,Car,34,3.2,83.8
9411,4.78,Rainy,Low,Morning,Bike,28,1.3,39.0
9412,17.1,Clear,Medium,Morning,Bike,23,1.8,98.2
9413,19.09,Clear,Low,Morning,Car,8,2.5,69.5
9414,3.65,Clear,Medium,Night,Scooter,18,0.6,36.3
9415,12.23,Clear,Medium,Night,Scooter,13,0.9,54.1
9416,2.7,Clear,Medium,Afternoon,Bike,8,7.1,23.1
9417,15.36,Clear,Low,Evening,Scooter,10,6.4,55.4
9418,7.35,Foggy,High,Afternoon,Scooter,28,9.5,88.3
9419,13.66,Clear,Low,Morning,Scooter,30,4.3,74.8
9420,13.42,Rainy,Medium,Morning,Car,6,4.7,74.0
9421,23.18,Foggy,Medium,Afternoon,Bike,5,1.1,146.6
9422,14.18,Clear,High,Afternoon,Bike,27,1.9,101.3
9423,14.99,Foggy,Low,Night,Scooter,21,7.1,78.9
9424,10.64,Clear,Medium,Night,Bike,8,2.7,43.3
9425,23.78,Clear,Medium,Evening,Bike,9,7.8,101.4
9426,19.65,Clear,High,Night,Bike,22,7.2,123.7
9427,7.85,Clear,Low,Morning,Scooter,30,7.6,40.1
9428,21.26,Clear,Medium,Morning,Bike,17,7.1,109.2
9429,11.38,Clear,Low,Afternoon,Bike,24,7.2,50.9
9430,20.89,Rainy,Low,Evening,Bike,31,5.7,96.4
9431,20.75,Foggy,Low,Night,Bike,31,6.9,116.9
9432,5.53,Clear,High,Evening,Bike,30,5.5,67.1
9433,17.83,Clear,Low,Morning,Bike,15,2.5,69.2
9434,7.98,Clear,High,Morning,Car,27,2.6,80.1
9435,8.14,Clear,Low,Night,Bike,24,4.4,39.8
9436,8.11,Rainy,High,Night,Scooter,31,0.6,99.1
9437,18.41,Clear,Medium,Night,Scooter,5,8.9,76.1
9438,6.52,Clear,Low,Afternoon,Bike,16,3.0,38.6
9439,1.02,Rainy,Medium,Morning,Bike,17,1.0,24.2
9440,18.17,Foggy,Medium,Afternoon,Car,30,4.5,130.3
9441,5.11,Clear,Medium,Morning,Bike,8,8.2,26.4
9442,3.51,Rainy,Medium,Night,Bike,31,4.3,41.8
9443,6.7,Clear,Medium,Morning,Bike,16,3.0,41.9
9444,10.12,Clear,Medium,Morning,Bike,10,5.7,39.7
9445,12.42,Clear,High,Evening,Bike,17,6.0,78.9
9446,2.07,Clear,Medium,Morning,Bike,18,7.7,16.8
9447,24.29,Foggy,High,Morning,Bike,16,8.1,181.4
9448,18.19,Clear,High,Evening,Scooter,25,7.2,115.8
9449,8.76,Clear,Low,Night,Car,33,0.5,62.8
9450,8.65,Clear,Low,Evening,Bike,24,0.5,39.9
9451,11.77,Clear,Medium,Night,Bike,6,9.8,47.8
9452,16.03,Rainy,Medium,Night,Scooter,30,3.0,115.2
9453,4.51,Clear,Low,Night,Bike,31,3.2,41.1
9454,5.53,Clear,Low,Morning,Bike,26,7.5,46.4
9455,21.63,Rainy,Medium,Evening,Scooter,16,6.0,111.0
9456,7.15,Clear,Medium,Evening,Car,10,4.9,34.5
9457,10.12,Clear,Low,Evening,Bike,26,1.6,64.9
9458,21.91,Clear,High,Evening,Bike,8,1.3,125.7
9459,16.92,Clear,Medium,Afternoon,Bike,28,7.2,93.2
9460,9.2,Clear,Medium,Morning,Bike,5,1.7,39.4
9461,17.41,Clear,Medium,Afternoon,Bike,30,4.6,91.9
9462,1.47,Rainy,Low,Morning,Bike,12,7.5,11.6
9463,18.66,Rainy,Medium,Evening,Bike,12,9.3,106.6
9464,12.69,Rainy,Low,Afternoon,Bike,25,8.8,61.3
9465,20.52,Foggy,Low,Night,Bike,29,8.7,105.9
9466,23.91,Clear,Medium,Evening,Car,16,3.9,112.3
9467,23.22,Foggy,Low,Evening,Car,29,9.3,121.4
9468,22.82,Clear,Medium,Night,Scooter,30,7.0,121.8
9469,13.29,Clear,Medium,Evening,Bike,8,8.9,57.9
9470,9.64,Clear,Low,Morning,Bike,20,1.3,32.8
9471,12.16,Clear,Low,Evening,Scooter,18,0.9,51.7
9472,17.56,Stormy,High,Morning,Scooter,18,4.6,174.8
9473,22.22,Clear,Low,Morning,Scooter,6,8.4,78.0
9474,5.97,Clear,Medium,Evening,Bike,21,4.4,39.4
9475,23.04,Clear,Medium,Night,Scooter,28,8.9,120.0
9476,20.56,Clear,High,Morning,Car,12,2.7,127.3
9477,24.49,Clear,High,Afternoon,Bike,31,0.9,180.1
9478,22.13,Clear,Medium,Morning,Bike,11,7.7,106.6
9479,7.72,Clear,Low,Night,Bike,17,6.4,32.0
9480,3.54,Foggy,Medium,Evening,Scooter,33,4.7,50.5
9481,3.69,Clear,Low,Night,Bike,15,8.5,22.7
9482,7.99,Clear,Low,Night,Car,23,8.3,45.4
9483,15.74,Rainy,Medium,Evening,Bike,23,3.6,101.0
9484,20.3,Stormy,Medium,Afternoon,Car,14,8.5,143.7
9485,22.58,Clear,Low,Afternoon,Bike,28,3.8,101.7
9486,15.97,Clear,Low,Morning,Bike,32,6.4,79.3
9487,1.14,Stormy,High,Morning,Scooter,15,2.3,36.6
9488,5.47,Clear,High,Afternoon,Car,20,3.0,55.1
9489,3.39,Clear,Medium,Evening,Car,12,4.8,20.2
9490,9.72,Clear,Medium,Night,Bike,6,3.5,38.7
9491,13.03,Foggy,High,Evening,Bike,18,1.7,128.4
9492,2.04,Stormy,Medium,Night,Bike,21,5.1,33.6
9493,9.36,Foggy,Medium,Night,Bike,21,5.4,75.0
9494,5.3,Clear,Medium,Afternoon,Bike,15,2.0,35.2
9495,16.53,Clear,Low,Afternoon,Bike,5,2.2,62.6
9496,12.14,Clear,Medium,Evening,Car,23,0.8,71.8
9497,12.89,Foggy,Low,Night,Bike,5,0.8,68.8
9498,11.26,Foggy,Medium,Evening,Scooter,28,3.9,93.5
9499,23.94,Clear,Medium,Morning,Scooter,28,1.9,136.2
9500,6.15,Rainy,Low,Afternoon,Bike,29,9.2,47.4
9501,13.4,Clear,High,Afternoon,Car,8,2.4,77.0
9502,18.66,Clear,Low,Night,Bike,28,1.1,89.0
9503,14.36,Rainy,Medium,Afternoon,Car,11,4.3,85.0
9504,23.3,Clear,Medium,Evening,Car,24,2.3,121.1
9505,10.07,Clear,Medium,Night,Car,5,1.1,44.5
9506,12.13,Clear,Medium,Night,Scooter,32,7.7,79.5
9507,3.12,Foggy,Medium,Morning,Bike,15,5.8,29.2
9508,15.62,Foggy,High,Evening,Bike,17,1.0,135.6
9509,7.92,Stormy,High,Night,Bike,7,4.9,81.7
9510,4.85,Rainy,Medium,Afternoon,Bike,28,0.9,57.2
9511,14.07,Clear,High,Afternoon,Scooter,12,3.9,78.8
9512,13.78,Clear,Low,Night,Scooter,16,4.0,52.6
9513,2.82,Stormy,High,Afternoon,Bike,6,8.3,34.9
9514,17.76,Rainy,High,Night,Bike,27,7.5,141.4
9515,15.97,Rainy,Medium,Night,Bike,5,9.0,77.2
9516,5.54,Rainy,High,Night,Bike,24,1.8,73.4
9517,12.27,Foggy,Medium,Afternoon,Bike,18,5.6,87.6
9518,18.29,Clear,Low,Afternoon,Scooter,34,0.7,90.8
9519,13.71,Clear,High,Evening,Scooter,19,8.3,71.9
9520,10.49,Rainy,Medium,Morning,Bike,27,4.0,81.9
9521,8.74,Foggy,Medium,Afternoon,Bike,8,1.2,56.4
9522,15.65,Rainy,Medium,Night,Scooter,24,3.6,105.1
9523,23.54,Clear,High,Afternoon,Bike,34,3.2,172.3
9524,17.12,Clear,Medium,Afternoon,Car,31,7.8,88.1
9525,2.79,Rainy,Low,Night,Bike,11,1.7,22.1
9526,12.06,Rainy,Medium,Evening,Bike,5,5.8,65.7
9527,22.38,Rainy,High,Night,Car,9,8.0,143.0
9528,3.27,Clear,Medium,Evening,Bike,18,7.5,22.1
9529,24.73,Foggy,High,Afternoon,Bike,34,9.4,197.2
9530,23.78,Rainy,High,Night,Scooter,10,0.5,173.7
9531,2.88,Rainy,Medium,Afternoon,Scooter,27,3.9,41.6
9532,23.4,Clear,Medium,Night,Bike,11,4.0,96.9
9533,9.72,Clear,Medium,Afternoon,Bike,16,0.8,53.8
9534,21.27,Foggy,Medium,Afternoon,Bike,11,8.3,111.9
9535,11.04,Clear,Medium,Afternoon,Scooter,22,7.0,66.7
9536,11.58,Clear,High,Night,Bike,26,5.5,82.6
9537,16.22,Clear,High,Evening,Scooter,20,4.3,116.0
9538,19.59,Rainy,Medium,Afternoon,Scooter,13,9.0,113.3
9539,1.81,Clear,Medium,Night,Bike,11,3.0,14.4
9540,15.24,Clear,Medium,Night,Bike,27,3.7,85.4
9541,5.48,Foggy,Medium,Afternoon,Bike,33,9.5,68.2
9542,9.3,Rainy,Medium,Afternoon,Bike,18,1.1,74.7
9543,9.35,Clear,High,Evening,Scooter,6,7.9,50.5
9544,12.26,Clear,Medium,Afternoon,Scooter,34,7.3,75.8
9545,9.02,Stormy,Low,Evening,Bike,33,9.1,77.9
9546,3.58,Clear,Medium,Morning,Car,17,1.4,27.7
9547,4.5,Rainy,Low,Night,Bike,34,9.7,48.6
9548,1.8,Clear,Medium,Evening,Bike,11,0.8,19.4
9549,12.29,Foggy,Low,Afternoon,Bike,29,3.7,77.7
9550,23.91,Rainy,High,Evening,Bike,23,1.3,192.5
9551,3.78,Rainy,Low,Afternoon,Bike,6,1.0,19.4
9552,23.71,Clear,Medium,Evening,Car,10,9.7,109.7
9553,18.6,Foggy,Low,Night,Bike,16,7.3,88.9
9554,16.3,Clear,High,Evening,Car,33,5.3,126.6
9555,16.49,Foggy,Medium,Morning,Bike,6,1.5,101.5
9556,20.84,Clear,High,Night,Scooter,21,5.5,131.0
9557,3.57,Rainy,High,Evening,Car,30,3.5,68.6
9558,13.11,Clear,Medium,Morning,Bike,16,3.1,71.0
9559,17.73,Rainy,High,Morning,Bike,24,6.4,153.5
9560,15.08,Clear,Low,Evening,Bike,13,8.0,55.1
9561,20.99,Clear,Medium,Night,Car,30,4.7,100.2
9562,2.73,Clear,Low,Evening,Scooter,18,5.2,33.0
9563,17.58,Clear,High,Night,Scooter,7,6.7,94.1
9564,13.82,Clear,High,Night,Scooter,7,1.7,84.6
9565,10.1,Clear,High,Evening,Bike,26,8.4,75.8
9566,9.17,Foggy,Low,Morning,Bike,33,8.5,63.4
9567,15.9,Clear,Medium,Night,Bike,20,5.6,76.4
9568,22.38,Rainy,Medium,Afternoon,Bike,10,2.3,115.0
9569,12.91,Clear,Low,Afternoon,Scooter,12,5.3,46.8
9570,20.79,Rainy,Low,Morning,Scooter,17,1.5,103.9
9571,10.65,Clear,Medium,Morning,Car,30,7.8,59.4
9572,3.46,Stormy,High,Evening,Bike,26,3.5,82.4
9573,2.48,Foggy,Medium,Night,Bike,12,3.5,39.7
9574,2.23,Clear,Medium,Evening,Scooter,12,9.5,20.1
9575,10.12,Rainy,Medium,Afternoon,Bike,11,4.5,54.9
9576,9.09,Clear,Medium,Afternoon,Bike,9,8.0,44.9
9577,18.23,Rainy,High,Night,Bike,24,6.6,148.4
9578,18.83,Clear,Medium,Night,Bike,5,3.5,89.3
9579,2.22,Clear,Low,Afternoon,Car,17,1.7,21.8
9580,6.31,Clear,Medium,Evening,Bike,26,8.1,50.1
9581,7.58,Rainy,High,Night,Car,12,7.7,65.6
9582,14.14,Clear,Medium,Evening,Car,15,2.1,77.5
9583,4.47,Rainy,Medium,Night,Bike,34,2.9,63.1
9584,4.21,Clear,Low,Morning,Scooter,24,7.8,26.8
9585,23.65,Clear,Low,Evening,Bike,11,9.8,82.9
9586,20.3,Rainy,High,Afternoon,Bike,23,8.5,147.2
9587,5.34,Foggy,Medium,Morning,Car,33,7.0,78.6
9588,10.76,Foggy,Medium,Evening,Bike,34,9.2,87.7
9589,9.53,Rainy,Medium,Night,Bike,25,3.2,80.2
9590,19.98,Rainy,High,Afternoon,Bike,11,0.6,143.4
9591,13.25,Rainy,Low,Night,Bike,20,3.5,68.5
9592,4.07,Clear,High,Evening,Bike,16,9.7,34.0
9593,18.74,Clear,Medium,Morning,Bike,15,8.9,77.2
9594,10.53,Clear,High,Evening,Bike,29,1.0,91.8
9595,7.31,Clear,High,Afternoon,Car,13,5.3,54.8
9596,10.01,Clear,Medium,Morning,Bike,11,1.3,52.5
9597,12.95,Stormy,Low,Afternoon,Bike,24,8.0,96.8
9598,9.23,Clear,Low,Night,Bike,26,4.0,45.3
9599,6.81,Rainy,High,Morning,Scooter,33,9.2,86.6
9600,10.56,Rainy,Low,Evening,Bike,18,1.0,57.7
9601,1.46,Clear,Low,Night,Car,8,7.5,15.9
9602,19.54,Clear,Low,Night,Scooter,7,4.3,73.1
9603,5.1,Clear,Medium,Evening,Bike,13,3.0,38.8
9604,2.05,Rainy,Low,Night,Bike,9,5.4,15.0
9605,16.69,Stormy,High,Afternoon,Bike,28,5.1,197.7
9606,19.57,Clear,High,Evening,Scooter,7,3.8,103.5
9607,20.53,Foggy,Medium,Night,Bike,29,6.7,141.2
9608,12.84,Clear,Medium,Morning,Scooter,5,6.8,55.6
9609,5.93,Rainy,Medium,Evening,Car,22,1.2,60.7
9610,18.69,Rainy,Medium,Evening,Scooter,17,6.2,107.1
9611,17.79,Clear,Medium,Night,Scooter,8,7.3,71.5
9612,6.91,Clear,Medium,Evening,Scooter,22,1.2,45.8
9613,22.68,Clear,Medium,Evening,Bike,13,6.8,100.7
9614,3.5,Clear,Medium,Evening,Bike,33,8.1,41.1
9615,24.58,Rainy,Medium,Evening,Bike,11,8.4,128.6
9616,21.65,Clear,Medium,Evening,Bike,19,0.9,117.0
9617,17.51,Rainy,Low,Evening,Car,17,7.1,80.5
9618,23.53,Clear,Medium,Afternoon,Bike,6,8.1,95.8
9619,18.34,Rainy,Medium,Night,Scooter,15,4.3,112.2
9620,5.57,Rainy,Medium,Afternoon,Scooter,31,5.7,59.5
9621,11.61,Rainy,Medium,Night,Scooter,8,3.0,66.4
9622,2.72,Clear,High,Evening,Bike,33,3.4,47.9
9623,10.35,Clear,Low,Night,Bike,26,5.3,56.9
9624,18.8,Foggy,Medium,Afternoon,Bike,22,1.9,131.2
9625,10.27,Clear,Medium,Night,Car,29,4.0,75.2
9626,8.93,Clear,Medium,Evening,Bike,7,3.4,37.7
9627,15.29,Clear,Medium,Evening,Bike,6,2.8,67.4
9628,21.93,Rainy,High,Evening,Bike,16,5.1,163.5
9629,2.14,Rainy,Low,Afternoon,Bike,8,8.5,16.2
9630,10.25,Rainy,High,Morning,Bike,18,2.8,86.6
9631,4.8,Clear,High,Evening,Car,20,6.8,51.7
9632,17.69,Clear,Medium,Evening,Scooter,25,2.9,91.4
9633,3.54,Foggy,High,Night,Car,8,1.8,42.2
9634,16.96,Clear,Medium,Morning,Bike,16,9.5,72.4
9635,7.87,Clear,Medium,Night,Bike,34,6.5,67.8
9636,5.77,Rainy,High,Afternoon,Scooter,34,1.5,89.5
9637,23.47,Clear,Low,Morning,Scooter,23,6.5,92.5
9638,1.44,Clear,Low,Evening,Bike,23,2.2,22.3
9639,11.51,Clear,Low,Morning,Car,16,8.9,46.4
9640,1.52,Clear,Medium,Evening,Car,34,2.9,39.3
9641,12.61,Clear,Low,Afternoon,Bike,19,8.2,55.6
9642,13.03,Foggy,High,Night,Bike,33,2.4,144.1
9643,8.72,Clear,Medium,Afternoon,Bike,7,5.8,48.5
9644,4.17,Clear,High,Afternoon,Car,23,9.2,41.8
9645,10.03,Rainy,Low,Evening,Bike,26,3.3,68.1
9646,17.13,Stormy,Medium,Night,Scooter,19,1.3,150.2
9647,19.78,Clear,Low,Afternoon,Scooter,24,5.7,87.0
9648,13.74,Foggy,Low,Morning,Bike,33,2.1,94.4
9649,15.16,Rainy,Medium,Afternoon,Bike,27,7.4,101.2
9650,5.81,Clear,High,Evening,Bike,11,6.1,43.9
9651,7.9,Clear,Medium,Morning,Car,8,3.8,34.1
9652,4.89,Clear,Medium,Morning,Scooter,5,7.2,25.5
9653,6.98,Rainy,Medium,Night,Scooter,13,2.8,66.4
9654,6.4,Clear,Low,Morning,Bike,11,9.2,34.9
9655,13.47,Clear,Medium,Morning,Bike,26,3.8,76.2
9656,14.5,Rainy,Low,Evening,Car,9,7.7,52.5
9657,23.68,Clear,High,Night,Bike,29,3.0,162.4
9658,5.69,Foggy,High,Afternoon,Bike,34,7.3,92.7
9659,16.4,Foggy,Medium,Morning,Bike,33,0.8,134.3
9660,20.61,Clear,Medium,Afternoon,Bike,13,3.3,107.5
9661,14.45,Stormy,Low,Afternoon,Bike,30,1.4,112.9
9662,7.12,Clear,Medium,Afternoon,Bike,31,4.8,58.8
9663,7.3,Clear,High,Night,Scooter,10,4.6,49.4
9664,1.94,Clear,High,Afternoon,Bike,28,3.9,47.6
9665,8.33,Rainy,Low,Evening,Car,27,9.8,56.0
9666,18.87,Rainy,Low,Night,Bike,16,2.8,96.6
9667,2.14,Clear,Medium,Night,Bike,17,8.0,22.6
9668,6.26,Clear,High,Night,Bike,5,4.8,44.8
9669,17.95,Clear,High,Night,Car,19,3.7,119.6
9670,19.78,Foggy,Medium,Morning,Car,20,2.4,140.3
9671,11.93,Foggy,High,Morning,Bike,6,6.5,94.9
9672,17.75,Rainy,High,Afternoon,Bike,13,3.7,131.6
9673,10.31,Rainy,Low,Morning,Bike,14,8.2,46.4
9674,4.84,Rainy,High,Night,Car,24,9.7,60.3
9675,10.56,Clear,Low,Afternoon,Scooter,31,2.7,64.2
9676,14.92,Clear,Medium,Evening,Car,20,1.7,75.6
9677,23.75,Rainy,Low,Morning,Bike,19,3.5,109.3
9678,2.65,Clear,Medium,Night,Bike,7,4.9,20.6
9679,13.18,Clear,High,Afternoon,Scooter,6,3.4,64.4
9680,8.89,Stormy,Medium,Morning,Car,12,9.7,64.4
9681,13.2,Foggy,Low,Night,Bike,34,7.9,81.0
9682,1.58,Clear,Low,Afternoon,Bike,20,9.7,18.0
